MSEs
6.466123550547919763e-01
5.148269496281396851e-01
5.705969197269019633e-01
5.551643288985808056e-01
5.788497309069129404e-01
5.540462499726870327e-01
6.029416266358368359e-01
6.154376294456853635e-01
4.946663157357408247e-01
5.159276215909236463e-01
6.566585492486808340e-01
5.760398911724771143e-01
4.483298081502185006e-01
6.263962476307576299e-01
6.004540802205694527e-01
5.047999974263979173e-01
5.894602968165981727e-01
5.029515799463719627e-01
6.408859764566638972e-01
6.002253806111446099e-01
6.287786560435664196e-01
4.134874557840829690e-01
7.088203504139060085e-01
4.769056137368973269e-01
4.719171827331682945e-01
5.325453713889638507e-01
6.824368754855918429e-01
5.966398913381146807e-01
6.737678823113782967e-01
6.622742506054248857e-01
3.921864833873511813e-01
5.572224044722082770e-01
5.507593957222840508e-01
6.020309490472395275e-01
5.255615181023557403e-01
4.478100421242565132e-01
6.623917258253410045e-01
5.899858246266487249e-01
5.908690998623696844e-01
3.843947273589141123e-01
4.528406314311754222e-01
6.258446079529310646e-01
6.890815194148676159e-01
4.994333875329145522e-01
6.058239993351095531e-01
6.543911966350230980e-01
4.362324540647872784e-01
6.370577073155589964e-01
5.203550971285813009e-01
5.359030175617834901e-01
4.963720478652501322e-01
5.361792765632554802e-01
5.270155782334764449e-01
3.236613443338086649e-01
4.764320641938393219e-01
6.405372379551983464e-01
3.392431148943446106e-01
3.864841330833521660e-01
6.920109657288426863e-01
4.954386431782173972e-01
5.250042676690303001e-01
3.767126676842341704e-01
4.999213530923861670e-01
4.700854245187483516e-01
5.592111454704083995e-01
4.898790135000343215e-01
5.697658808045749090e-01
4.730773526002683416e-01
6.370470611567103925e-01
5.166797536223490805e-01
6.080597091682458100e-01
5.460076320865987487e-01
5.794919478360638365e-01
5.331041345975697787e-01
4.318878078260937059e-01
6.718750656306631264e-01
3.096647203222839262e-01
4.989671574758145489e-01
4.390865555156820421e-01
6.222138670852396247e-01
5.815187629479756648e-01
6.782061909636234454e-01
4.963878695241020211e-01
6.995975918598540400e-01
6.549226520952344810e-01
6.397265056674699135e-01
5.917744513758269598e-01
5.269265981637920593e-01
5.112353609192823445e-01
6.634354870421067529e-01
5.714534470659961007e-01
6.390722452609923776e-01
4.519319545688043060e-01
5.610771262023417361e-01
6.403631704962767790e-01
5.282318836413717467e-01
5.260247186502562400e-01
5.199685888975086323e-01
6.543717867406926292e-01
2.341846765542657249e-01
5.677009300740598619e-01
5.596971378054280688e-01
6.384024486701300738e-01
5.870508294815843797e-01
6.036658391280822489e-01
6.435140029705542775e-01
5.500427301735600905e-01
5.760483600546737470e-01
3.956979800376297929e-01
4.446600614796321072e-01
6.344255286771893765e-01
6.114214164318294564e-01
5.263574429855374381e-01
4.881593732404731489e-01
5.975309005125369888e-01
5.826149380137324307e-01
5.679844518751060445e-01
5.649256323970187621e-01
4.612987351425253957e-01
4.860036948781662480e-01
5.443327292773025849e-01
4.018565850197415856e-01
5.554420350995999955e-01
5.987527040754818675e-01
5.786445982398014110e-01
6.546779367533481775e-01
5.485410307127064344e-01
6.033980705351449370e-01
5.670594554041803459e-01
3.171667730943935615e-01
5.772150497344072928e-01
5.075236409904360091e-01
5.787282074336935755e-01
5.547912435239777951e-01
4.577540848064904910e-01
5.540977831670903520e-01
4.144954478178269897e-01
2.729136546293091659e-01
5.100598967866458722e-01
7.140207912275431390e-01
4.048427065063975316e-01
6.796216445130951467e-01
5.862338504246711324e-01
4.876672978275953807e-01
6.078891504295420578e-01
5.856592737093155865e-01
5.897521607754090400e-01
5.804274678510294994e-01
5.843024558974112548e-01
5.512347124351418826e-01
5.541377810010842397e-01
5.435724532815311427e-01
4.675894146745375735e-01
6.659702075598284976e-01
4.761614471403292081e-01
5.580101868084476058e-01
5.042291719639848679e-01
4.535420736114323392e-01
5.624226637749749624e-01
5.486875105820040455e-01
5.137568790921489548e-01
6.141322440957103224e-01
4.235486823861801531e-01
5.505841893074838733e-01
6.129128148624052308e-01
5.863917779627925153e-01
4.860249316403851272e-01
5.551156123531546527e-01
7.513276886400518384e-01
5.862885364590202375e-01
6.390976201341030949e-01
5.829472377559750118e-01
4.159803853144935504e-01
5.711623213050269765e-01
6.670191891923633598e-01
2.944581264699459577e-01
1.605172692804490708e-01
2.916071451431695993e-01
4.409257914460356087e-01
7.179933361346253484e-01
6.251572164942397203e-01
4.908206028896719975e-01
5.594278997441758383e-01
1.089273302916081293e-01
6.132335981513752365e-01
2.220865648330251629e-01
5.034473901982907673e-01
1.799616748338641603e-01
2.017406521943260200e-01
3.011108673072126485e-01
1.938433447740713356e-01
7.109483535024596623e-01
3.110248087459485111e-01
4.648097540307357667e-01
4.362342830960503903e-01
3.647710766411546013e-01
3.127350545269456106e-01
6.063521194401400027e-01
5.795797682070826795e-01
5.153346369651989889e-01
