MSEs
6.074865050493460927e-01
5.184362422027003481e-01
5.503530652703243486e-01
5.271235301294807662e-01
5.783731571043646547e-01
5.405161228617629821e-01
5.988211309722395459e-01
5.668938197949744406e-01
4.691882856519130618e-01
4.847782064030297655e-01
6.454535394832077166e-01
5.333387254777542941e-01
4.239251299287273289e-01
6.319767190571763393e-01
5.204268494617594332e-01
4.928797871721693480e-01
5.255330644944695706e-01
4.119004028338919543e-01
5.402805215528652116e-01
5.047472731518867217e-01
6.296071061104260291e-01
3.664037186135088997e-01
6.930733160073307975e-01
4.413054282233435655e-01
4.671198167503030074e-01
5.270238063837358045e-01
6.721235808499832487e-01
5.905634796641237028e-01
6.787041555158310757e-01
6.534781415906774082e-01
3.840054036928989278e-01
5.885440168500009062e-01
5.474016278888217402e-01
6.018520966372066239e-01
4.767969697781478944e-01
4.404794984316641182e-01
6.419566589620455677e-01
5.864145677925325373e-01
6.189539336643777867e-01
4.104275822651344829e-01
4.703198014689434769e-01
6.154504254868369273e-01
6.626474962054312856e-01
4.720173999483511240e-01
5.940806992718959956e-01
6.319369997987529519e-01
4.168153314665051790e-01
6.356420473502111257e-01
5.240770564340339055e-01
4.763593954802018970e-01
4.853733933020276670e-01
5.242419541170219022e-01
5.088646124315647779e-01
3.701920935970537951e-01
5.071626559009142499e-01
6.431770250382761178e-01
3.315727049578640617e-01
4.041251164047762190e-01
6.808257086253109991e-01
4.568698761299517241e-01
5.144028568190954775e-01
3.971299930309873383e-01
5.174776182821545500e-01
4.460789644892984018e-01
5.672068486711256963e-01
4.528161141169622095e-01
5.382517934086747946e-01
4.897052244748340000e-01
6.195002085198393349e-01
4.656270192184117085e-01
5.813924104537028237e-01
5.280522680256107826e-01
5.626756562508887782e-01
5.169933210399075829e-01
4.451548761405625942e-01
6.529141615858489178e-01
2.658350710850745369e-01
4.838669742888132008e-01
3.872457399872951678e-01
5.913586331728017953e-01
5.192455334766634678e-01
6.529533808134792006e-01
4.786664597633973339e-01
6.557951347401460573e-01
6.608015077902644752e-01
6.336068564009356141e-01
5.745716456742157030e-01
5.458944426719272158e-01
4.702942735747550063e-01
6.383653000091378260e-01
5.922140374782469685e-01
6.337756207769748018e-01
4.311654679105716981e-01
5.578022153642698822e-01
6.058068764053414768e-01
5.253255045642903909e-01
5.577015470394062202e-01
4.454551254143713779e-01
6.466907444532021820e-01
2.708815474117590716e-01
5.523799089054719502e-01
5.374888942585189788e-01
6.354994314675339595e-01
5.761635096163102432e-01
5.835492470259573405e-01
6.078878583300091343e-01
5.085157026366913247e-01
4.976934916048497692e-01
3.442699534977071707e-01
3.889540907228473676e-01
6.011166939995877811e-01
6.103777404800049267e-01
5.076247884576995384e-01
4.696049550244081328e-01
5.329840627966569988e-01
4.632344210310672672e-01
5.667279842495487330e-01
4.914777345808735154e-01
4.367465541612273183e-01
3.910175964746845922e-01
4.929415641197560927e-01
3.289306222780511435e-01
4.652693104316419914e-01
5.996756833286767119e-01
5.383200283437704625e-01
6.068614555656508536e-01
4.882190408116299229e-01
5.775567102186834889e-01
4.925980072787025099e-01
2.880190100337039483e-01
4.942255769919786657e-01
5.150765933862953005e-01
5.163851293191785707e-01
5.071094328136230844e-01
4.411955852086084096e-01
5.615266947358903415e-01
4.084919028759789184e-01
2.817166362192518592e-01
4.301654348169650088e-01
6.672843228492244538e-01
3.643352708998740530e-01
6.738431579911321467e-01
4.843414449573574809e-01
4.503856850408750612e-01
5.979925244096901960e-01
4.864853120104123407e-01
5.476577800114765804e-01
5.494966670648806506e-01
5.538240097391005090e-01
5.457014270873802309e-01
4.752576356718716810e-01
4.883225816954434029e-01
4.918992324459147691e-01
6.239754098363665680e-01
4.877083802329551521e-01
5.598779830898705789e-01
5.204938832900040113e-01
3.754618617836677497e-01
5.541208486615840645e-01
5.575508139355209725e-01
5.406001673498681548e-01
5.395230669243722410e-01
4.145073802967862431e-01
5.638853459036728966e-01
5.843713228173493812e-01
5.935608323817982424e-01
4.764961000526481971e-01
5.345645741006197493e-01
7.340759312542692872e-01
5.678964933156700479e-01
6.486514877160166614e-01
5.189303712471926566e-01
4.292503627942867439e-01
5.783857296286727401e-01
6.419265964469529351e-01
4.009890993257051450e-01
2.692195483043009485e-01
6.706385891426238643e-01
6.903643406529809123e-01
8.060792951729562894e-01
5.090200554821330270e-01
6.256733193358370304e-01
3.890733474353082477e-01
3.618597724620489786e-02
5.541698823268690344e-01
1.339420163716572021e-01
6.035234998580536470e-01
-6.663326957208946799e-02
2.572503226184419400e-01
3.339281822185904969e-01
2.987883430377249461e-01
7.316826106935172547e-01
1.522413519964400108e-01
4.763623596538973382e-01
4.447912622762005830e-01
3.567187532255986504e-01
2.683721278951540778e-01
5.932344483340328267e-01
6.150907840653618841e-01
4.349809415257920309e-01
